Station,Date,SnowWaterEqui(mm),Latitude,Longitude,Elevation(m)
2B07,1979-04-01,534.0,49.7166666666667,-117.96666666666701,1813
2B07,1980-04-01,721.0,49.7166666666667,-117.96666666666701,1813
2B07,1981-04-01,633.0,49.7166666666667,-117.96666666666701,1813
2B07,1982-04-01,877.0,49.7166666666667,-117.96666666666701,1813
2B07,1983-04-01,866.0,49.7166666666667,-117.96666666666701,1813
2B07,1984-04-01,778.0,49.7166666666667,-117.96666666666701,1813
2B07,1985-04-01,645.0,49.7166666666667,-117.96666666666701,1813
2B07,1986-04-01,549.0,49.7166666666667,-117.96666666666701,1813
2B07,1987-04-01,561.0,49.7166666666667,-117.96666666666701,1813
2B07,1988-04-01,692.0,49.7166666666667,-117.96666666666701,1813
2B07,1989-04-01,621.0,49.7166666666667,-117.96666666666701,1813
2B07,1990-04-01,600.0,49.7166666666667,-117.96666666666701,1813
2B07,1991-04-01,831.0,49.7166666666667,-117.96666666666701,1813
2B07,1992-04-01,752.0,49.7166666666667,-117.96666666666701,1813
2B07,1993-04-01,577.0,49.7166666666667,-117.96666666666701,1813
2B07,1994-04-01,722.0,49.7166666666667,-117.96666666666701,1813
2B07,1995-04-01,901.0,49.7166666666667,-117.96666666666701,1813
2B07,1996-04-01,809.0,49.7166666666667,-117.96666666666701,1813
2B07,1997-04-01,917.0,49.7166666666667,-117.96666666666701,1813
2B07,1998-04-01,735.0,49.7166666666667,-117.96666666666701,1813
2B07,1999-04-01,1156.0,49.7166666666667,-117.96666666666701,1813
2B07,2000-04-01,808.0,49.7166666666667,-117.96666666666701,1813
2B07,2001-04-01,397.0,49.7166666666667,-117.96666666666701,1813
2B07,2002-04-01,733.0,49.7166666666667,-117.96666666666701,1813
2B07,2004-04-01,710.0,49.7166666666667,-117.96666666666701,1813
2B07,2006-04-01,863.0,49.7166666666667,-117.96666666666701,1813
2B07,2007-04-01,727.0,49.7166666666667,-117.96666666666701,1813
2B07,2008-04-01,700.0,49.7166666666667,-117.96666666666701,1813
2B07,2009-04-01,540.0,49.7166666666667,-117.96666666666701,1813
2B07,2010-04-01,705.0,49.7166666666667,-117.96666666666701,1813
2B07,2011-04-01,768.0,49.7166666666667,-117.96666666666701,1813
2B07,2012-04-01,825.0,49.7166666666667,-117.96666666666701,1813
2B07,2013-04-01,748.0,49.7166666666667,-117.96666666666701,1813
2B07,2014-04-01,560.0,49.7166666666667,-117.96666666666701,1813
2B07,2015-04-01,,49.7166666666667,-117.96666666666701,1813
2B07,2016-04-01,907.0,49.7166666666667,-117.96666666666701,1813
2B07,2017-04-01,819.0,49.7166666666667,-117.96666666666701,1813
2B07,2018-04-01,810.0,49.7166666666667,-117.96666666666701,1813
2B07,2019-04-01,599.0,49.7166666666667,-117.96666666666701,1813
2B07,2020-04-01,750.0,49.7166666666667,-117.96666666666701,1813
2B07,2021-04-01,679.0,49.7166666666667,-117.96666666666701,1813
2C01,1936-04-01,102.0,50.65,-115.95,1374
2C01,1938-04-01,203.0,50.65,-115.95,1374
2C01,1939-04-01,102.0,50.65,-115.95,1374
2C01,1940-04-01,58.0,50.65,-115.95,1374
2C01,1941-04-01,36.0,50.65,-115.95,1374
2C01,1942-04-01,117.0,50.65,-115.95,1374
2C01,1943-04-01,183.0,50.65,-115.95,1374
2C01,1944-04-01,58.0,50.65,-115.95,1374
2C01,1945-04-01,137.0,50.65,-115.95,1374
2C01,1946-04-01,175.0,50.65,-115.95,1374
2C01,1947-04-01,119.0,50.65,-115.95,1374
2C01,1948-04-01,104.0,50.65,-115.95,1374
2C01,1949-04-01,91.0,50.65,-115.95,1374
2C01,1950-04-01,150.0,50.65,-115.95,1374
2C01,1951-04-01,241.0,50.65,-115.95,1374
2C01,1952-04-01,137.0,50.65,-115.95,1374
2C01,1953-04-01,109.0,50.65,-115.95,1374
2C01,1954-04-01,262.0,50.65,-115.95,1374
2C01,1955-04-01,124.0,50.65,-115.95,1374
2C01,1956-04-01,190.0,50.65,-115.95,1374
2C01,1957-04-01,185.0,50.65,-115.95,1374
2C01,1958-04-01,53.0,50.65,-115.95,1374
2C01,1959-04-01,104.0,50.65,-115.95,1374
2C01,1960-04-01,104.0,50.65,-115.95,1374
2C01,1961-04-01,122.0,50.65,-115.95,1374
2C01,1962-04-01,97.0,50.65,-115.95,1374
2C01,1963-04-01,38.0,50.65,-115.95,1374
2C01,1964-04-01,102.0,50.65,-115.95,1374
2C01,1965-04-01,117.0,50.65,-115.95,1374
2C01,1966-04-01,135.0,50.65,-115.95,1374
2C01,1967-04-01,239.0,50.65,-115.95,1374
2C01,1968-04-01,132.0,50.65,-115.95,1374
2C01,1969-04-01,155.0,50.65,-115.95,1374
2C01,1970-04-01,107.0,50.65,-115.95,1374
2C01,1971-04-01,183.0,50.65,-115.95,1374
2C01,1972-04-01,262.0,50.65,-115.95,1374
2C01,1973-04-01,147.0,50.65,-115.95,1374
2C01,1974-04-01,208.0,50.65,-115.95,1374
2C01,1975-04-01,224.0,50.65,-115.95,1374
2C01,1976-04-01,157.0,50.65,-115.95,1374
2C01,1977-04-01,71.0,50.65,-115.95,1374
2C01,1978-04-01,104.0,50.65,-115.95,1374
2C01,1979-04-01,110.0,50.65,-115.95,1374
2C01,1980-04-01,180.0,50.65,-115.95,1374
2C01,1981-04-01,108.0,50.65,-115.95,1374
2C01,1982-04-01,182.0,50.65,-115.95,1374
2C01,1983-04-01,84.0,50.65,-115.95,1374
2C01,1984-04-01,88.0,50.65,-115.95,1374
2C01,1985-04-01,97.0,50.65,-115.95,1374
2C01,1986-04-01,107.0,50.65,-115.95,1374
2C01,1987-04-01,131.0,50.65,-115.95,1374
2C01,1988-04-01,103.0,50.65,-115.95,1374
2C01,1989-04-01,122.0,50.65,-115.95,1374
2C01,1990-04-01,118.0,50.65,-115.95,1374
2C01,1991-04-01,220.0,50.65,-115.95,1374
2C01,1992-04-01,88.0,50.65,-115.95,1374
2C01,1993-04-01,65.0,50.65,-115.95,1374
2C01,1994-04-01,96.0,50.65,-115.95,1374
2C01,1995-04-01,112.0,50.65,-115.95,1374
2C01,1996-04-01,160.0,50.65,-115.95,1374
2C01,1997-04-01,194.0,50.65,-115.95,1374
2C01,1998-04-01,97.0,50.65,-115.95,1374
2C01,1999-04-01,108.0,50.65,-115.95,1374
2C01,2000-04-01,131.0,50.65,-115.95,1374
2C01,2001-04-01,70.0,50.65,-115.95,1374
2C01,2002-04-01,96.0,50.65,-115.95,1374
2C01,2003-04-01,64.0,50.65,-115.95,1374
2C01,2004-04-01,100.0,50.65,-115.95,1374
2C01,2005-04-01,96.0,50.65,-115.95,1374
2C01,2006-04-01,100.0,50.65,-115.95,1374
2C01,2007-04-01,92.0,50.65,-115.95,1374
2C01,2008-04-01,126.0,50.65,-115.95,1374
2C01,2009-04-01,84.0,50.65,-115.95,1374
2C01,2010-04-01,41.0,50.65,-115.95,1374
2C01,2011-04-01,130.0,50.65,-115.95,1374
2C01,2012-04-01,184.0,50.65,-115.95,1374
2C01,2013-04-01,73.0,50.65,-115.95,1374
2C01,2014-04-01,144.0,50.65,-115.95,1374
2C01,2015-04-01,45.0,50.65,-115.95,1374
2C01,2016-04-01,116.0,50.65,-115.95,1374
2C01,2017-04-01,96.0,50.65,-115.95,1374
2C01,2018-04-01,161.0,50.65,-115.95,1374
2C01,2019-04-01,114.0,50.65,-115.95,1374
2C01,2020-04-01,172.0,50.65,-115.95,1374
2C01,2021-04-01,134.0,50.65,-115.95,1374
2C04,1946-04-01,343.0,49.7166666666667,-116.0,1580
2C04,1947-04-01,345.0,49.7166666666667,-116.0,1580
2C04,1948-04-01,373.0,49.7166666666667,-116.0,1580
2C04,1949-04-01,389.0,49.7166666666667,-116.0,1580
2C04,1950-04-01,538.0,49.7166666666667,-116.0,1580
2C04,1951-04-01,478.0,49.7166666666667,-116.0,1580
2C04,1952-04-01,414.0,49.7166666666667,-116.0,1580
2C04,1953-04-01,361.0,49.7166666666667,-116.0,1580
2C04,1954-04-01,493.0,49.7166666666667,-116.0,1580
2C04,1955-04-01,269.0,49.7166666666667,-116.0,1580
2C04,1956-04-01,518.0,49.7166666666667,-116.0,1580
2C04,1957-04-01,368.0,49.7166666666667,-116.0,1580
2C04,1958-04-01,328.0,49.7166666666667,-116.0,1580
2C04,1959-04-01,371.0,49.7166666666667,-116.0,1580
2C04,1960-04-01,310.0,49.7166666666667,-116.0,1580
2C04,1961-04-01,424.0,49.7166666666667,-116.0,1580
2C04,1962-04-01,292.0,49.7166666666667,-116.0,1580
2C04,1963-04-01,246.0,49.7166666666667,-116.0,1580
2C04,1964-04-01,302.0,49.7166666666667,-116.0,1580
2C04,1965-04-01,396.0,49.7166666666667,-116.0,1580
2C04,1966-04-01,348.0,49.7166666666667,-116.0,1580
2C04,1967-04-01,518.0,49.7166666666667,-116.0,1580
2C04,1968-04-01,330.0,49.7166666666667,-116.0,1580
2C04,1969-04-01,472.0,49.7166666666667,-116.0,1580
2C04,1970-04-01,254.0,49.7166666666667,-116.0,1580
2C04,1971-04-01,447.0,49.7166666666667,-116.0,1580
2C04,1972-04-01,508.0,49.7166666666667,-116.0,1580
2C04,1973-04-01,328.0,49.7166666666667,-116.0,1580
2C04,1974-04-01,447.0,49.7166666666667,-116.0,1580
2C04,1975-04-01,378.0,49.7166666666667,-116.0,1580
2C04,1976-04-01,353.0,49.7166666666667,-116.0,1580
2C04,1977-04-01,137.0,49.7166666666667,-116.0,1580
2C04,1978-04-01,333.0,49.7166666666667,-116.0,1580
2C04,1979-04-01,213.0,49.7166666666667,-116.0,1580
2C04,1980-04-01,330.0,49.7166666666667,-116.0,1580
2C04,1981-04-01,313.0,49.7166666666667,-116.0,1580
2C04,1982-04-01,386.0,49.7166666666667,-116.0,1580
2C04,1983-04-01,294.0,49.7166666666667,-116.0,1580
2C04,1984-04-01,175.0,49.7166666666667,-116.0,1580
2C04,1985-04-01,263.0,49.7166666666667,-116.0,1580
2C04,1986-04-01,193.0,49.7166666666667,-116.0,1580
2C04,1987-04-01,233.0,49.7166666666667,-116.0,1580
2C04,1988-04-01,221.0,49.7166666666667,-116.0,1580
2C04,1989-04-01,341.0,49.7166666666667,-116.0,1580
2C04,1990-04-01,254.0,49.7166666666667,-116.0,1580
2C04,1991-04-01,479.0,49.7166666666667,-116.0,1580
2C04,1992-04-01,224.0,49.7166666666667,-116.0,1580
2C04,1993-04-01,238.0,49.7166666666667,-116.0,1580
2C04,1994-04-01,255.0,49.7166666666667,-116.0,1580
2C04,1995-04-01,313.0,49.7166666666667,-116.0,1580
2C04,1996-04-01,405.0,49.7166666666667,-116.0,1580
2C04,1997-04-01,468.0,49.7166666666667,-116.0,1580
2C04,1998-04-01,219.0,49.7166666666667,-116.0,1580
2C04,1999-04-01,404.0,49.7166666666667,-116.0,1580
2C04,2000-04-01,245.0,49.7166666666667,-116.0,1580
2C04,2001-04-01,160.0,49.7166666666667,-116.0,1580
2C04,2002-04-01,297.0,49.7166666666667,-116.0,1580
2C04,2003-04-01,238.0,49.7166666666667,-116.0,1580
2C04,2004-04-01,232.0,49.7166666666667,-116.0,1580
2C04,2005-04-01,144.0,49.7166666666667,-116.0,1580
2C04,2006-04-01,268.0,49.7166666666667,-116.0,1580
2C04,2007-04-01,296.0,49.7166666666667,-116.0,1580
2C04,2008-04-01,268.0,49.7166666666667,-116.0,1580
2C04,2009-04-01,214.0,49.7166666666667,-116.0,1580
2C04,2010-04-01,134.0,49.7166666666667,-116.0,1580
2C04,2011-04-01,318.0,49.7166666666667,-116.0,1580
2C04,2012-04-01,372.0,49.7166666666667,-116.0,1580
2C04,2013-04-01,242.0,49.7166666666667,-116.0,1580
2C04,2014-04-01,328.0,49.7166666666667,-116.0,1580
2C04,2015-04-01,174.0,49.7166666666667,-116.0,1580
2C04,2016-04-01,264.0,49.7166666666667,-116.0,1580
2C04,2017-04-01,326.0,49.7166666666667,-116.0,1580
2C04,2018-04-01,347.0,49.7166666666667,-116.0,1580
2C04,2019-04-01,226.0,49.7166666666667,-116.0,1580
2C04,2020-04-01,245.0,49.7166666666667,-116.0,1580
2C04,2021-04-01,266.0,49.7166666666667,-116.0,1580
2C07,1951-04-01,424.0,49.5,-115.03333333333299,1213
2C07,1952-04-01,371.0,49.5,-115.03333333333299,1213
2C07,1953-04-01,348.0,49.5,-115.03333333333299,1213
2C07,1954-04-01,605.0,49.5,-115.03333333333299,1213
2C07,1955-04-01,414.0,49.5,-115.03333333333299,1213
2C07,1956-04-01,444.0,49.5,-115.03333333333299,1213
2C07,1957-04-01,340.0,49.5,-115.03333333333299,1213
2C07,1958-04-01,305.0,49.5,-115.03333333333299,1213
2C07,1959-04-01,386.0,49.5,-115.03333333333299,1213
2C07,1960-04-01,239.0,49.5,-115.03333333333299,1213
2C07,1961-04-01,419.0,49.5,-115.03333333333299,1213
2C07,1962-04-01,391.0,49.5,-115.03333333333299,1213
2C07,1963-04-01,201.0,49.5,-115.03333333333299,1213
2C07,1964-04-01,414.0,49.5,-115.03333333333299,1213
2C07,1965-04-01,511.0,49.5,-115.03333333333299,1213
2C07,1966-04-01,409.0,49.5,-115.03333333333299,1213
2C07,1967-04-01,584.0,49.5,-115.03333333333299,1213
2C07,1968-04-01,249.0,49.5,-115.03333333333299,1213
2C07,1970-04-01,333.0,49.5,-115.03333333333299,1213
2C07,1971-04-01,521.0,49.5,-115.03333333333299,1213
2C07,1972-04-01,579.0,49.5,-115.03333333333299,1213
2C07,1973-04-01,264.0,49.5,-115.03333333333299,1213
2C07,1974-04-01,544.0,49.5,-115.03333333333299,1213
2C07,1975-04-01,478.0,49.5,-115.03333333333299,1213
2C07,1976-04-01,320.0,49.5,-115.03333333333299,1213
2C07,1977-04-01,163.0,49.5,-115.03333333333299,1213
2C07,1978-04-01,279.0,49.5,-115.03333333333299,1213
2C07,1979-04-01,344.0,49.5,-115.03333333333299,1213
2C07,1980-04-01,386.0,49.5,-115.03333333333299,1213
2C07,1981-04-01,234.0,49.5,-115.03333333333299,1213
2C07,1982-04-01,465.0,49.5,-115.03333333333299,1213
2C07,1983-04-01,394.0,49.5,-115.03333333333299,1213
2C07,1984-04-01,221.0,49.5,-115.03333333333299,1213
2C07,1985-04-01,380.0,49.5,-115.03333333333299,1213
2C07,1986-04-01,151.0,49.5,-115.03333333333299,1213
2C07,1987-04-01,277.0,49.5,-115.03333333333299,1213
2C07,1988-04-01,281.0,49.5,-115.03333333333299,1213
2C07,1989-04-01,377.0,49.5,-115.03333333333299,1213
2C07,1990-04-01,346.0,49.5,-115.03333333333299,1213
2C07,1991-04-01,388.0,49.5,-115.03333333333299,1213
2C07,1992-04-01,192.0,49.5,-115.03333333333299,1213
2C07,1993-04-01,261.0,49.5,-115.03333333333299,1213
2C07,1994-04-01,306.0,49.5,-115.03333333333299,1213
2C07,1995-04-01,276.0,49.5,-115.03333333333299,1213
2C07,1996-04-01,254.0,49.5,-115.03333333333299,1213
2C07,1997-04-01,468.0,49.5,-115.03333333333299,1213
2C07,1998-04-01,240.0,49.5,-115.03333333333299,1213
2C07,1999-04-01,360.0,49.5,-115.03333333333299,1213
2C07,2000-04-01,306.0,49.5,-115.03333333333299,1213
2C07,2001-04-01,156.0,49.5,-115.03333333333299,1213
2C07,2002-04-01,407.0,49.5,-115.03333333333299,1213
2C07,2003-04-01,217.0,49.5,-115.03333333333299,1213
2C07,2004-04-01,201.0,49.5,-115.03333333333299,1213
2C07,2005-04-01,123.0,49.5,-115.03333333333299,1213
2C07,2006-04-01,336.0,49.5,-115.03333333333299,1213
2C07,2007-04-01,190.0,49.5,-115.03333333333299,1213
2C07,2008-04-01,378.0,49.5,-115.03333333333299,1213
2C07,2009-04-01,250.0,49.5,-115.03333333333299,1213
2C07,2010-04-01,137.0,49.5,-115.03333333333299,1213
2C07,2011-04-01,371.0,49.5,-115.03333333333299,1213
2C07,2012-04-01,372.0,49.5,-115.03333333333299,1213
2C07,2013-04-01,246.0,49.5,-115.03333333333299,1213
2C07,2014-04-01,412.0,49.5,-115.03333333333299,1213
2C07,2015-04-01,24.0,49.5,-115.03333333333299,1213
2C07,2016-04-01,205.0,49.5,-115.03333333333299,1213
2C07,2017-04-01,348.0,49.5,-115.03333333333299,1213
2C07,2018-04-01,398.0,49.5,-115.03333333333299,1213
2C07,2019-04-01,,49.5,-115.03333333333299,1213
2D02,1938-04-01,577.0,50.6666666666667,-117.46666666666701,929
2D02,1939-04-01,546.0,50.6666666666667,-117.46666666666701,929
2D02,1940-04-01,406.0,50.6666666666667,-117.46666666666701,929
2D02,1941-04-01,257.0,50.6666666666667,-117.46666666666701,929
2D02,1942-04-01,142.0,50.6666666666667,-117.46666666666701,929
2D02,1943-04-01,394.0,50.6666666666667,-117.46666666666701,929
2D02,1944-04-01,368.0,50.6666666666667,-117.46666666666701,929
2D02,1945-04-01,495.0,50.6666666666667,-117.46666666666701,929
2D02,1946-04-01,790.0,50.6666666666667,-117.46666666666701,929
2D02,1947-04-01,668.0,50.6666666666667,-117.46666666666701,929
2D02,1948-04-01,561.0,50.6666666666667,-117.46666666666701,929
2D02,1949-04-01,536.0,50.6666666666667,-117.46666666666701,929
2D02,1950-04-01,582.0,50.6666666666667,-117.46666666666701,929
2D02,1951-04-01,602.0,50.6666666666667,-117.46666666666701,929
2D02,1952-04-01,488.0,50.6666666666667,-117.46666666666701,929
2D02,1953-04-01,500.0,50.6666666666667,-117.46666666666701,929
2D02,1954-04-01,742.0,50.6666666666667,-117.46666666666701,929
2D02,1955-04-01,503.0,50.6666666666667,-117.46666666666701,929
2D02,1956-04-01,749.0,50.6666666666667,-117.46666666666701,929
2D02,1957-04-01,599.0,50.6666666666667,-117.46666666666701,929
2D02,1958-04-01,505.0,50.6666666666667,-117.46666666666701,929
2D02,1959-04-01,645.0,50.6666666666667,-117.46666666666701,929
2D02,1960-04-01,528.0,50.6666666666667,-117.46666666666701,929
2D02,1961-04-01,602.0,50.6666666666667,-117.46666666666701,929
2D02,1962-04-01,663.0,50.6666666666667,-117.46666666666701,929
2D02,1963-04-01,457.0,50.6666666666667,-117.46666666666701,929
2D02,1964-04-01,681.0,50.6666666666667,-117.46666666666701,929
2D02,1965-04-01,645.0,50.6666666666667,-117.46666666666701,929
2D02,1966-04-01,711.0,50.6666666666667,-117.46666666666701,929
2D02,1967-04-01,775.0,50.6666666666667,-117.46666666666701,929
2D02,1968-04-01,556.0,50.6666666666667,-117.46666666666701,929
2D02,1969-04-01,549.0,50.6666666666667,-117.46666666666701,929
2D02,1970-04-01,356.0,50.6666666666667,-117.46666666666701,929
2D02,1971-04-01,622.0,50.6666666666667,-117.46666666666701,929
2D02,1972-04-01,782.0,50.6666666666667,-117.46666666666701,929
2D02,1973-04-01,566.0,50.6666666666667,-117.46666666666701,929
2D02,1974-04-01,742.0,50.6666666666667,-117.46666666666701,929
2D02,1975-04-01,655.0,50.6666666666667,-117.46666666666701,929
2D02,1976-04-01,716.0,50.6666666666667,-117.46666666666701,929
2D02,1977-04-01,394.0,50.6666666666667,-117.46666666666701,929
2D02,1978-04-01,526.0,50.6666666666667,-117.46666666666701,929
2D02,1979-04-01,519.0,50.6666666666667,-117.46666666666701,929
2D02,1980-04-01,587.0,50.6666666666667,-117.46666666666701,929
2D02,1981-04-01,513.0,50.6666666666667,-117.46666666666701,929
2D02,1982-04-01,714.0,50.6666666666667,-117.46666666666701,929
2D02,1983-04-01,574.0,50.6666666666667,-117.46666666666701,929
2D02,1984-04-01,404.0,50.6666666666667,-117.46666666666701,929
2D02,1985-04-01,436.0,50.6666666666667,-117.46666666666701,929
2D02,1986-04-01,440.0,50.6666666666667,-117.46666666666701,929
2D02,1987-04-01,532.0,50.6666666666667,-117.46666666666701,929
2D02,1988-04-01,522.0,50.6666666666667,-117.46666666666701,929
2D02,1989-04-01,446.0,50.6666666666667,-117.46666666666701,929
2D02,1990-04-01,608.0,50.6666666666667,-117.46666666666701,929
2D02,1991-04-01,752.0,50.6666666666667,-117.46666666666701,929
2D02,1992-04-01,594.0,50.6666666666667,-117.46666666666701,929
2D02,1993-04-01,365.0,50.6666666666667,-117.46666666666701,929
2D02,1994-04-01,600.0,50.6666666666667,-117.46666666666701,929
2D02,1995-04-01,643.0,50.6666666666667,-117.46666666666701,929
2D02,1996-04-01,706.0,50.6666666666667,-117.46666666666701,929
2D02,1997-04-01,783.0,50.6666666666667,-117.46666666666701,929
2D02,1998-04-01,446.0,50.6666666666667,-117.46666666666701,929
2D02,1999-04-01,881.0,50.6666666666667,-117.46666666666701,929
2D02,2000-04-01,552.0,50.6666666666667,-117.46666666666701,929
2D02,2001-04-01,319.0,50.6666666666667,-117.46666666666701,929
2D02,2002-04-01,499.0,50.6666666666667,-117.46666666666701,929
2D02,2003-04-01,421.0,50.6666666666667,-117.46666666666701,929
2D02,2004-04-01,589.0,50.6666666666667,-117.46666666666701,929
2D02,2005-04-01,426.0,50.6666666666667,-117.46666666666701,929
2D02,2006-04-01,505.0,50.6666666666667,-117.46666666666701,929
2D02,2007-04-01,760.0,50.6666666666667,-117.46666666666701,929
2D02,2008-04-01,563.0,50.6666666666667,-117.46666666666701,929
2D02,2009-04-01,444.0,50.6666666666667,-117.46666666666701,929
2D02,2010-04-01,453.0,50.6666666666667,-117.46666666666701,929
2D02,2011-04-01,716.0,50.6666666666667,-117.46666666666701,929
2D02,2012-04-01,620.0,50.6666666666667,-117.46666666666701,929
2D02,2013-04-01,498.0,50.6666666666667,-117.46666666666701,929
2D02,2014-04-01,583.0,50.6666666666667,-117.46666666666701,929
2D02,2015-04-01,414.0,50.6666666666667,-117.46666666666701,929
2D02,2016-04-01,611.0,50.6666666666667,-117.46666666666701,929
2D02,2017-04-01,574.0,50.6666666666667,-117.46666666666701,929
2D02,2018-04-01,669.0,50.6666666666667,-117.46666666666701,929
2D02,2019-04-01,542.0,50.6666666666667,-117.46666666666701,929
2D02,2020-04-01,700.0,50.6666666666667,-117.46666666666701,929
2D02,2021-04-01,606.0,50.6666666666667,-117.46666666666701,929
2D04,1938-04-01,330.0,49.4,-117.21666666666701,952
2D04,1939-04-01,338.0,49.4,-117.21666666666701,952
2D04,1940-04-01,173.0,49.4,-117.21666666666701,952
2D04,1941-04-01,137.0,49.4,-117.21666666666701,952
2D04,1942-04-01,170.0,49.4,-117.21666666666701,952
2D04,1943-04-01,455.0,49.4,-117.21666666666701,952
2D04,1944-04-01,201.0,49.4,-117.21666666666701,952
2D04,1945-04-01,363.0,49.4,-117.21666666666701,952
2D04,1946-04-01,475.0,49.4,-117.21666666666701,952
2D04,1947-04-01,338.0,49.4,-117.21666666666701,952
2D04,1948-04-01,384.0,49.4,-117.21666666666701,952
2D04,1949-04-01,478.0,49.4,-117.21666666666701,952
2D04,1950-04-01,505.0,49.4,-117.21666666666701,952
2D04,1951-04-01,457.0,49.4,-117.21666666666701,952
2D04,1952-04-01,447.0,49.4,-117.21666666666701,952
2D04,1953-04-01,447.0,49.4,-117.21666666666701,952
2D04,1954-04-01,584.0,49.4,-117.21666666666701,952
2D04,1955-04-01,384.0,49.4,-117.21666666666701,952
2D04,1956-04-01,622.0,49.4,-117.21666666666701,952
2D04,1957-04-01,452.0,49.4,-117.21666666666701,952
2D04,1958-04-01,348.0,49.4,-117.21666666666701,952
2D04,1959-04-01,396.0,49.4,-117.21666666666701,952
2D04,1960-04-01,399.0,49.4,-117.21666666666701,952
2D04,1961-04-01,478.0,49.4,-117.21666666666701,952
2D04,1962-04-01,419.0,49.4,-117.21666666666701,952
2D04,1963-04-01,160.0,49.4,-117.21666666666701,952
2D04,1964-04-01,493.0,49.4,-117.21666666666701,952
2D04,1965-04-01,478.0,49.4,-117.21666666666701,952
2D04,1966-04-01,505.0,49.4,-117.21666666666701,952
2D04,1967-04-01,462.0,49.4,-117.21666666666701,952
2D04,1968-04-01,356.0,49.4,-117.21666666666701,952
2D04,1969-04-01,516.0,49.4,-117.21666666666701,952
2D04,1970-04-01,335.0,49.4,-117.21666666666701,952
2D04,1971-04-01,523.0,49.4,-117.21666666666701,952
2D04,1972-04-01,424.0,49.4,-117.21666666666701,952
2D04,1973-04-01,315.0,49.4,-117.21666666666701,952
2D04,1974-04-01,528.0,49.4,-117.21666666666701,952
2D04,1975-04-01,511.0,49.4,-117.21666666666701,952
2D04,1976-04-01,414.0,49.4,-117.21666666666701,952
2D04,1977-04-01,221.0,49.4,-117.21666666666701,952
2D04,1978-04-01,310.0,49.4,-117.21666666666701,952
2D04,1979-04-01,362.0,49.4,-117.21666666666701,952
2D04,1980-04-01,388.0,49.4,-117.21666666666701,952
2D04,1981-04-01,203.0,49.4,-117.21666666666701,952
2D04,1982-04-01,421.0,49.4,-117.21666666666701,952
2D04,1983-04-01,342.0,49.4,-117.21666666666701,952
2D04,1984-04-01,224.0,49.4,-117.21666666666701,952
2D04,1985-04-01,430.0,49.4,-117.21666666666701,952
2D04,1986-04-01,238.0,49.4,-117.21666666666701,952
2D04,1987-04-01,276.0,49.4,-117.21666666666701,952
2D04,1988-04-01,315.0,49.4,-117.21666666666701,952
2D04,1989-04-01,349.0,49.4,-117.21666666666701,952
2D04,1990-04-01,415.0,49.4,-117.21666666666701,952
2D04,1991-04-01,321.0,49.4,-117.21666666666701,952
2D04,1992-04-01,252.0,49.4,-117.21666666666701,952
2D04,1993-04-01,325.0,49.4,-117.21666666666701,952
2D04,1994-04-01,410.0,49.4,-117.21666666666701,952
2D04,1995-04-01,411.0,49.4,-117.21666666666701,952
2D04,1996-04-01,332.0,49.4,-117.21666666666701,952
2D04,1997-04-01,606.0,49.4,-117.21666666666701,952
2D04,1998-04-01,350.0,49.4,-117.21666666666701,952
2D04,1999-04-01,561.0,49.4,-117.21666666666701,952
2D04,2000-04-01,395.0,49.4,-117.21666666666701,952
2D04,2001-04-01,202.0,49.4,-117.21666666666701,952
2D04,2002-04-01,374.0,49.4,-117.21666666666701,952
2D04,2003-04-01,237.0,49.4,-117.21666666666701,952
2D04,2004-04-01,374.0,49.4,-117.21666666666701,952
2D04,2005-04-01,223.0,49.4,-117.21666666666701,952
2D04,2006-04-01,332.0,49.4,-117.21666666666701,952
2D04,2007-04-01,297.0,49.4,-117.21666666666701,952
2D04,2008-04-01,355.0,49.4,-117.21666666666701,952
2D04,2009-04-01,294.0,49.4,-117.21666666666701,952
2D04,2010-04-01,149.0,49.4,-117.21666666666701,952
2D04,2011-04-01,352.0,49.4,-117.21666666666701,952
2D04,2012-04-01,393.0,49.4,-117.21666666666701,952
2D04,2013-04-01,210.0,49.4,-117.21666666666701,952
2D04,2014-04-01,276.0,49.4,-117.21666666666701,952
2D04,2015-04-01,5.0,49.4,-117.21666666666701,952
2D04,2016-04-01,156.0,49.4,-117.21666666666701,952
2D04,2017-04-01,283.0,49.4,-117.21666666666701,952
2D04,2018-04-01,410.0,49.4,-117.21666666666701,952
2D04,2019-04-01,301.0,49.4,-117.21666666666701,952
2D04,2020-04-01,278.0,49.4,-117.21666666666701,952
2D04,2021-04-01,234.0,49.4,-117.21666666666701,952
2D05,1948-04-01,498.0,49.6,-116.683333333333,1558
2D05,1949-04-01,521.0,49.6,-116.683333333333,1558
2D05,1950-04-01,610.0,49.6,-116.683333333333,1558
2D05,1951-04-01,584.0,49.6,-116.683333333333,1558
2D05,1952-04-01,485.0,49.6,-116.683333333333,1558
2D05,1953-04-01,427.0,49.6,-116.683333333333,1558
2D05,1954-04-01,571.0,49.6,-116.683333333333,1558
2D05,1955-04-01,470.0,49.6,-116.683333333333,1558
2D05,1956-04-01,549.0,49.6,-116.683333333333,1558
2D05,1957-04-01,505.0,49.6,-116.683333333333,1558
2D05,1958-04-01,351.0,49.6,-116.683333333333,1558
2D05,1959-04-01,475.0,49.6,-116.683333333333,1558
2D05,1960-04-01,432.0,49.6,-116.683333333333,1558
